date,direction,pnl,outcome,reason,hour,dow,year,month,level,atr
2023-08-31,long,-99.99999999999133,loss,sl,7,3,2023,2023-08,1944.53,0.9684815352548797
2023-09-04,long,-99.99999999998846,loss,sl,12,0,2023,2023-09,1940.335,0.9686493185155294
2023-09-04,long,-99.99999999999211,loss,sl,22,0,2023,2023-09,1938.0604999999998,0.6985244113348569
2023-09-05,short,151.4181548929307,win,sl,4,1,2023,2023-09,1939.065,0.8217611338275793
2023-09-05,short,143.31007621447876,win,sl,5,1,2023,2023-09,1939.065,0.810921052839884
2023-09-05,long,-99.99999999999547,loss,sl,11,1,2023,2023-09,1930.2900000000002,1.1814045225738108
2023-09-05,long,-99.99999999999588,loss,sl,18,1,2023,2023-09,1926.1015,1.6301958680481436
2023-09-06,long,-99.99999999999312,loss,sl,0,2,2023,2023-09,1926.1015,0.8001011209358335
2023-09-06,long,-99.99999999999736,loss,sl,6,2,2023,2023-09,1926.1015,0.8499500065850267
2023-09-07,short,-99.99999999999,loss,sl,10,3,2023,2023-09,1920.75,1.0496381528583838
2023-09-11,short,-100.00000000000202,loss,sl,2,0,2023,2023-09,1924.3085,1.2290688602654178
2023-09-11,short,82.08139004837285,win,sl,10,0,2023,2023-09,1926.295,1.2655491548613498
2023-09-12,short,94.87059335620177,win,sl,3,1,2023,2023-09,1924.3085,1.0009594874656453
2023-09-13,short,132.1616053910624,win,sl,11,2,2023,2023-09,1912.7199999999998,1.0222952998154546
2023-09-13,short,85.54527703728057,win,sl,15,2,2023,2023-09,1912.7199999999998,2.554058643757568
2023-09-14,short,-99.99999999999936,loss,sl,11,3,2023,2023-09,1909.1799999999998,1.0454218877305332
2023-09-14,short,-99.99999999999687,loss,sl,16,3,2023,2023-09,1912.64,2.6512653078296724
2023-09-18,long,-99.99999999999022,loss,sl,7,0,2023,2023-09,1927.8015,1.079528668036679
2023-09-19,long,91.14644688788188,win,sl,18,1,2023,2023-09,1930.33,1.3496362593131075
2023-09-19,long,-99.999999999998,loss,sl,23,1,2023,2023-09,1930.6850000000002,0.7300399558787523
2023-09-20,long,-99.99999999999116,loss,sl,6,2,2023,2023-09,1930.33,0.8326054570553251
2023-09-21,long,80.14435489673195,win,sl,6,3,2023,2023-09,1928.0049999999999,1.148618261079722
2023-09-21,short,-100.00000000000296,loss,sl,19,3,2023,2023-09,1921.36,1.5802728249365816
2023-09-25,long,-100.00000000001079,loss,sl,0,0,2023,2023-09,1924.3649999999998,0.8649365732952878
2023-09-25,long,159.54737924433923,win,sl,13,0,2023,2023-09,1921.7514999999999,1.4841086919883555
2023-09-28,short,-99.99999999999993,loss,sl,9,3,2023,2023-09,1877.31,1.350167723542655
2023-10-02,short,157.66868048466515,win,sl,0,0,2023,2023-10,1848.8335,1.563980693562502
2023-10-03,short,98.62991244093595,win,sl,12,1,2023,2023-10,1829.21,2.070260270288142
2023-10-03,short,94.82839316444174,win,sl,15,1,2023,2023-10,1829.21,4.159732136805536
2023-10-04,short,-99.99999999999454,loss,sl,9,2,2023,2023-10,1823.85,1.7531479598234048
2023-10-04,short,99.8083452198147,win,sl,12,2,2023,2023-10,1829.21,2.313881903768755
2023-10-05,short,111.8480066884729,win,sl,3,3,2023,2023-10,1828.6549999999997,1.229518938519997
2023-10-05,short,-99.99999999999284,loss,sl,9,3,2023,2023-10,1823.85,1.3807269941724905
2023-10-09,long,86.34542186984986,win,sl,7,0,2023,2023-10,1848.075,2.127896650477234
2023-10-09,long,-99.99999999999602,loss,sl,14,0,2023,2023-10,1849.0300000000002,2.3553971840307013
2023-10-09,short,-99.99999999999838,loss,sl,17,0,2023,2023-10,1852.4135,1.9290064672498233
2023-10-10,long,130.8937862667329,win,sl,15,1,2023,2023-10,1855.44,2.3824739851251646
2023-10-10,short,101.73407676062692,win,sl,17,1,2023,2023-10,1863.5584999999999,2.2365828122996887
2023-10-10,long,-100.00000000000246,loss,sl,17,1,2023,2023-10,1859.8565,2.207076897135439
2023-10-10,short,-99.99999999999923,loss,sl,17,1,2023,2023-10,1859.8885,2.257663242938196
2023-10-11,long,129.6348493022281,win,sl,12,2,2023,2023-10,1866.9650000000001,1.933564956429591
2023-10-11,short,120.38512294986532,win,sl,13,2,2023,2023-10,1874.8200000000002,2.023254987941828
2023-10-12,long,-100.00000000000082,loss,sl,12,3,2023,2023-10,1876.8000000000002,2.1811847543205936
2023-10-12,long,102.10729246486032,win,sl,18,3,2023,2023-10,1868.0935000000002,2.1191734412535137
2023-10-16,long,250.0,win,tp,11,0,2023,2023-10,1914.2749999999999,2.080643435595391
2023-10-16,long,-100.00000000000139,loss,sl,12,0,2023,2023-10,1917.255,2.6608719221018955
2023-10-17,long,87.23206155159438,win,sl,2,1,2023,2023-10,1914.2749999999999,1.6465975434586162
2023-10-23,long,131.96132960332628,win,sl,5,0,2023,2023-10,1974.4150000000002,2.3551806730865614
2023-10-23,long,-99.9999999999985,loss,sl,15,0,2023,2023-10,1975.3215,3.0563448089640595
2023-10-24,long,85.79588883356979,win,sl,4,1,2023,2023-10,1975.3215,1.8005357893663405
2023-10-24,long,125.79706306191258,win,sl,5,1,2023,2023-10,1974.4150000000002,1.63151261550987
2023-10-25,long,-100.00000000000679,loss,sl,0,2,2023,2023-10,1972.3984999999998,1.5280529384355175
2023-10-25,long,143.14523360404507,win,sl,8,2,2023,2023-10,1970.8449999999998,1.8892110550255348
2023-10-26,long,-100.00000000000495,loss,sl,11,3,2023,2023-10,1986.0600000000002,1.92566916029627
2023-10-26,long,-99.99999999999989,loss,sl,17,3,2023,2023-10,1986.0600000000002,3.142621958301337
2023-10-30,long,104.95821283927866,win,sl,13,0,2023,2023-10,1997.0144999999998,2.701813111025718
2023-10-30,long,-99.99999999999851,loss,sl,16,0,2023,2023-10,1997.0144999999998,2.7861527716222967
2023-11-01,long,-99.99999999999531,loss,sl,1,2,2023,2023-11,1978.905,1.8665039405198933
2023-11-01,short,-100.00000000000013,loss,sl,20,2,2023,2023-11,1979.5200000000002,3.412140254131823
2023-11-02,short,94.36169847106993,win,sl,2,3,2023,2023-11,1987.2450000000001,1.8792557914439618
2023-11-02,short,-100.00000000000557,loss,sl,11,3,2023,2023-11,1989.6350000000002,1.642411790315145
2023-11-02,long,93.42169214636105,win,sl,18,3,2023,2023-11,1984.5215,2.31221771390511
2023-11-06,long,108.9263866368328,win,sl,0,0,2023,2023-11,1987.22,2.0167681952319776
2023-11-06,long,-99.999999999995,loss,sl,9,0,2023,2023-11,1985.5,1.694456889705264
2023-11-08,short,119.92755478267327,win,sl,0,2,2023,2023-11,1970.3,1.1692794293900552
2023-11-08,long,-100.00000000000155,loss,sl,13,2,2023,2023-11,1964.2215,1.8461407175611553
2023-11-08,short,138.37850643298557,win,sl,14,2,2023,2023-11,1966.6315000000002,1.9060592377353547
2023-11-13,short,250.0,win,tp,2,0,2023,2023-11,1941.835,1.852035107973501
2023-11-13,short,-99.99999999999606,loss,sl,7,0,2023,2023-11,1939.82,1.4578973325431555
2023-11-14,short,123.84659598471725,win,sl,1,1,2023,2023-11,1946.935,1.1809827286131274
2023-11-14,short,-99.9999999999981,loss,sl,6,1,2023,2023-11,1946.0835,1.066856046147243
2023-11-15,long,100.73105726589142,win,sl,0,2,2023,2023-11,1961.9199999999998,1.2577181145278362
2023-11-15,long,-99.99999999999608,loss,sl,16,2,2023,2023-11,1961.9199999999998,2.7091950744278317
2023-11-20,long,250.0,win,tp,0,0,2023,2023-11,1974.31,1.654213433488783
2023-11-20,long,127.38700407807553,win,sl,16,0,2023,2023-11,1974.31,2.4524006643225076
2023-11-21,long,-99.99999999999841,loss,sl,23,1,2023,2023-11,1998.745,1.4890398265263467
2023-11-21,long,-99.99999999999844,loss,sl,23,1,2023,2023-11,1998.745,1.4205726960601845
2023-11-22,long,-100.00000000000841,loss,sl,5,2,2023,2023-11,1998.745,1.239478124501725
2023-11-23,long,133.25687801490406,win,sl,13,3,2023,2023-11,1992.265,1.276428402345895
2023-11-23,long,120.51391988486967,win,sl,13,3,2023,2023-11,1992.265,1.2771478021783425
2023-11-28,long,-100.00000000000533,loss,sl,12,1,2023,2023-11,2014.1465,1.2356915932829704
2023-11-29,long,151.73350996123003,win,sl,17,2,2023,2023-11,2043.0900000000001,2.6085685287935925
2023-11-30,long,-99.99999999999645,loss,sl,9,3,2023,2023-11,2039.18,1.7854305325800577
2023-11-30,long,159.02781325395063,win,sl,11,3,2023,2023-11,2036.8015,1.8733562606362242
2023-12-04,long,-99.99999999999697,loss,sl,7,0,2023,2023-12,2071.8545,4.6379607796840485
2023-12-06,short,132.32016071932824,win,sl,9,2,2023,2023-12,2026.8845,2.5214693288715035
2023-12-06,long,119.67275288681817,win,sl,15,2,2023,2023-12,2023.07,3.1157476213404562
2023-12-06,short,82.20257735990127,win,sl,18,2,2023,2023-12,2031.99,2.9950268472824684
2023-12-07,long,-99.9999999999983,loss,sl,19,3,2023,2023-12,2028.9,3.0630272384631168
2023-12-07,short,-100.00000000000036,loss,sl,19,3,2023,2023-12,2029.98,2.795926547450325
2023-12-12,short,95.80947478646355,win,sl,6,1,2023,2023-12,1988.215,1.4347305319187977
2023-12-13,short,84.29688403532661,win,sl,11,2,2023,2023-12,1983.3300000000002,1.5165303737336504
2023-12-13,short,83.61799180521152,win,sl,11,2,2023,2023-12,1983.3300000000002,1.5046353470383669
2023-12-14,long,-99.999999999997,loss,sl,20,3,2023,2023-12,2034.76,2.638773220308246
2023-12-18,long,200.0734975753384,win,sl,0,0,2023,2023-12,2016.07,2.371565398722569
2023-12-18,long,145.8348165429483,win,sl,8,0,2023,2023-12,2021.47,1.5336200465649346
2023-12-19,long,-99.99999999999915,loss,sl,21,1,2023,2023-12,2039.1100000000001,1.4756368060354943
2023-12-20,long,141.12328866702438,win,sl,5,2,2023,2023-12,2039.1100000000001,1.105048398099499
2023-12-20,long,-99.9999999999982,loss,sl,20,2,2023,2023-12,2030.5365,2.2547977380793736
2023-12-21,long,-99.99999999999774,loss,sl,9,3,2023,2023-12,2035.0955,1.3714470528007352
2023-12-26,long,250.0,win,tp,0,1,2023,2023-12,2053.8450000000003,1.8159471244909489
2023-12-27,long,183.04115655183048,win,sl,10,2,2023,2023-12,2061.47,1.5405228582560455
2023-12-27,long,166.16566758057735,win,sl,10,2,2023,2023-12,2064.14,1.5261997969520527
2023-12-28,long,-99.9999999999997,loss,sl,18,3,2023,2023-12,2072.1150000000002,2.51377982062423
2024-01-02,long,-100.00000000000509,loss,sl,19,1,2024,2024-01,2061.785,2.6461818339774728
2024-01-04,short,-99.99999999998852,loss,sl,8,3,2024,2024-01,2048.8465,1.8773313801088871
2024-01-04,short,182.7608647179634,win,sl,11,3,2024,2024-01,2048.8465,1.9691519897598402
2024-01-07,long,-100.00000000000449,loss,sl,23,6,2024,2024-01,2043.2099999999998,2.3520807825228838
2024-01-09,short,137.1532904885112,win,sl,12,1,2024,2024-01,2036.9215000000002,1.9974226785415277
2024-01-10,short,-100.00000000000433,loss,sl,13,2,2024,2024-01,2032.05,2.0160808187305554
2024-01-11,short,-100.00000000000118,loss,sl,4,3,2024,2024-01,2032.05,1.467207734694949
2024-01-11,short,-100.0000000000026,loss,sl,6,3,2024,2024-01,2034.7385,1.5837919759539587
2024-01-11,long,-99.99999999999808,loss,sl,14,3,2024,2024-01,2028.825,3.96796520521419
2024-01-15,long,113.19120335390278,win,sl,7,0,2024,2024-01,2053.0465,1.5993085414573827
2024-01-15,long,-99.99999999999983,loss,sl,11,0,2024,2024-01,2052.1115,1.757419260869486
2024-01-16,long,-100.00000000001145,loss,sl,4,1,2024,2024-01,2049.408,1.4099543234236285
2024-01-16,long,-100.00000000000094,loss,sl,7,1,2024,2024-01,2047.6035,1.4447410772568083
2024-01-17,short,-99.99999999999608,loss,sl,10,2,2024,2024-01,2029.185,2.2692088146089624
2024-01-18,short,-100.00000000000242,loss,sl,14,3,2024,2024-01,2013.025,2.5404282313906448
2024-01-18,short,-99.99999999999623,loss,sl,15,3,2024,2024-01,2014.17,2.582308015841915
2024-01-22,long,-100.00000000000047,loss,sl,3,0,2024,2024-01,2026.275,1.4910374686878571
2024-01-22,short,122.06597084407622,win,sl,5,0,2024,2024-01,2024.3,1.481803976178376
2024-01-22,long,126.01146097109275,win,sl,7,0,2024,2024-01,2021.91,2.0742543797016153
2024-01-22,short,-100.00000000000475,loss,sl,9,0,2024,2024-01,2024.3,2.2781816416237515
2024-01-23,short,82.44433040698812,win,sl,8,1,2024,2024-01,2029.8954999999999,2.384757211946164
2024-01-23,short,-99.99999999999822,loss,sl,15,1,2024,2024-01,2026.3349999999998,2.5009393547057233
2024-01-24,short,-100.00000000000003,loss,sl,0,2,2024,2024-01,2027.81,1.3910609002641647
2024-01-24,long,-100.00000000000193,loss,sl,2,2,2024,2024-01,2024.8249999999998,1.4734292234063275
2024-01-24,short,-100.00000000000013,loss,sl,8,2,2024,2024-01,2031.775,1.8781204924152892
2024-01-25,short,-99.99999999999841,loss,sl,20,3,2024,2024-01,2019.545,2.37261886531932
2024-01-28,short,-100.00000000000003,loss,sl,23,6,2024,2024-01,2027.01,1.8544630463961762
2024-01-29,short,-100.00000000000031,loss,sl,0,0,2024,2024-01,2020.26,2.1437729599822366
2024-01-29,short,-99.99999999999541,loss,sl,1,0,2024,2024-01,2024.7900000000002,2.223308309299557
2024-01-29,long,182.33281836094758,win,sl,11,0,2024,2024-01,2025.6150000000002,1.679913936023696
2024-01-29,long,-100.00000000000004,loss,sl,14,0,2024,2024-01,2021.3550000000002,2.5918232621402226
2024-01-31,long,104.1805138595099,win,sl,20,2,2024,2024-01,2033.1035,4.471131241966043
2024-02-01,long,250.0,win,tp,15,3,2024,2024-02,2047.5349999999999,3.7123657573569475
2024-02-05,long,100.60017748273023,win,sl,17,0,2024,2024-02,2020.72,2.549783410081717
2024-02-05,short,-100.00000000000131,loss,sl,18,0,2024,2024-02,2026.47,2.1743148130021552
2024-02-05,short,-100.00000000000145,loss,sl,19,0,2024,2024-02,2027.73,1.9856045755454657
2024-02-06,short,-99.99999999999429,loss,sl,0,1,2024,2024-02,2027.73,1.265993298540097
2024-02-06,short,80.82336969306047,win,sl,18,1,2024,2024-02,2038.9399999999998,2.516069538304317
2024-02-07,long,146.9523107510664,win,sl,10,2,2024,2024-02,2033.3200000000002,1.1072342415472598
2024-02-07,long,-100.00000000000269,loss,sl,11,2,2024,2024-02,2033.3200000000002,1.1585809544512502
2024-02-08,long,115.13425336134988,win,sl,5,3,2024,2024-02,2031.2865,1.203151437904674
2024-02-08,long,-99.99999999999673,loss,sl,7,3,2024,2024-02,2031.2865,1.2399040633904812
2024-02-08,short,-100.00000000000246,loss,sl,20,3,2024,2024-02,2033.25,1.851570499500394
2024-02-12,short,125.68019898231337,win,sl,1,0,2024,2024-02,2026.955,1.3136753899193632
2024-02-12,short,168.14016029612756,win,sl,21,0,2024,2024-02,2020.29,1.487699440412925
2024-02-20,short,-100.00000000000125,loss,sl,11,1,2024,2024-02,2028.1185,4.038727176575953
2024-02-20,short,-100.00000000000185,loss,sl,12,1,2024,2024-02,2028.1185,3.1684644466822065
2024-02-20,long,-99.99999999999551,loss,sl,21,1,2024,2024-02,2023.52,1.3233874251357658
2024-02-21,long,122.59156548004131,win,sl,0,2,2024,2024-02,2023.52,1.112296320329359
2024-02-21,long,-99.99999999999835,loss,sl,8,2,2024,2024-02,2027.8500000000001,1.1530960872587648
2024-02-21,short,-99.99999999999282,loss,sl,8,2,2024,2024-02,2027.68,1.2031744182607735
2024-02-21,short,-99.99999999999606,loss,sl,9,2,2024,2024-02,2027.68,1.2147333883850047
2024-02-22,long,116.24979059149408,win,sl,0,3,2024,2024-02,2025.69,1.3472018055393398
2024-02-22,long,250.0,win,tp,4,3,2024,2024-02,2025.69,1.1794107699862328
2024-02-22,short,83.87759442444384,win,sl,6,3,2024,2024-02,2030.2450000000001,1.1503290862410303
2024-02-22,short,98.40761294467498,win,sl,21,3,2024,2024-02,2025.3745,1.434169665792597
2024-02-26,long,-99.9999999999989,loss,sl,11,0,2024,2024-02,2030.7400000000002,1.578221045206209
2024-02-26,long,-100.00000000000526,loss,sl,11,0,2024,2024-02,2031.75,1.5422766848343241
2024-02-27,long,95.5933555714017,win,sl,14,1,2024,2024-02,2034.695,1.6519983523975992
2024-02-27,long,164.99118190201153,win,sl,19,1,2024,2024-02,2029.8335000000002,1.676413574532697
2024-02-28,long,178.0913207068786,win,sl,1,2,2024,2024-02,2029.8335000000002,1.1194851734982665
2024-02-28,long,84.0282886241157,win,sl,4,2,2024,2024-02,2029.8335000000002,1.1045867158192648
2024-02-29,long,110.75074368013883,win,sl,21,3,2024,2024-02,2043.3215,1.4756146110430755
2024-02-29,long,136.34506945854793,win,sl,23,3,2024,2024-02,2043.3215,1.3190048392857179
2024-03-04,long,-100.0000000000139,loss,sl,10,0,2024,2024-03,2082.16,1.546640203969913
2024-03-06,long,145.30216655273935,win,sl,3,2,2024,2024-03,2123.7335000000003,1.5604242809416908
2024-03-11,long,125.05572931123379,win,sl,2,0,2024,2024-03,2177.25,2.4203946246950703
2024-03-11,long,83.98431509521828,win,sl,3,0,2024,2024-03,2177.25,2.3256974059871247
2024-03-12,long,-100.00000000000782,loss,sl,3,1,2024,2024-03,2176.92,1.7467038362727634
2024-03-12,long,82.0472382546414,win,sl,6,1,2024,2024-03,2174.295,1.7001613716738695
2024-03-13,short,88.38018349706242,win,sl,7,2,2024,2024-03,2160.7835,1.6162930628992318
2024-03-13,short,-100.00000000000449,loss,sl,11,2,2024,2024-03,2163.73,1.734349762214528
2024-03-14,long,-100.00000000000196,loss,sl,6,3,2024,2024-03,2168.2785,1.4099600573590303
2024-03-14,long,154.57078900093097,win,sl,9,3,2024,2024-03,2168.2785,1.369681447911327
2024-03-19,long,-100.00000000000342,loss,sl,7,1,2024,2024-03,2154.6299999999997,1.7428049229160338
2024-03-19,short,126.13876404684186,win,sl,11,1,2024,2024-03,2156.425,2.046482059443555
2024-03-19,short,149.62774256881949,win,sl,13,1,2024,2024-03,2158.52,2.6235612640881936
2024-03-19,long,85.89055209396909,win,sl,15,1,2024,2024-03,2150.22,2.760334228581207
2024-03-20,long,-99.9999999999969,loss,sl,7,2,2024,2024-03,2157.12,1.2837520206917759
2024-03-20,short,-99.99999999999677,loss,sl,16,2,2024,2024-03,2157.4100000000003,2.6377012137009785
2024-03-20,long,250.0,win,tp,16,2,2024,2024-03,2156.6600000000003,2.52783931181358
2024-03-20,short,-99.99999999999079,loss,sl,17,2,2024,2024-03,2158.435,2.3338021020606323
2024-03-21,long,172.0731089916197,win,sl,9,3,2024,2024-03,2201.795,3.2418065791979975
2024-03-25,short,-99.99999999999535,loss,sl,2,0,2024,2024-03,2176.2599999999998,2.6227225050335017
2024-03-25,short,131.67206395194611,win,sl,5,0,2024,2024-03,2170.175,2.09410891745695
2024-03-25,long,-99.99999999999318,loss,sl,7,0,2024,2024-03,2165.015,2.2461694541472466
2024-03-25,long,-99.9999999999926,loss,sl,7,0,2024,2024-03,2165.015,2.3622644931367107
2024-03-26,short,98.40980551231988,win,sl,6,1,2024,2024-03,2173.4285,1.528070928335857
2024-03-27,long,102.91240311810444,win,sl,18,2,2024,2024-03,2188.46,2.642527812564207
2024-03-28,long,250.0,win,tp,9,3,2024,2024-03,2194.1295,2.2723443591700305
2024-04-01,long,-100.0000000000018,loss,sl,8,0,2024,2024-04,2256.6785,2.7985564928507705
2024-04-02,long,158.74001920222125,win,sl,1,1,2024,2024-04,2245.625,2.9342354013089293
2024-04-02,long,125.05087399270771,win,sl,13,1,2024,2024-04,2255.313,3.533153056951922
2024-04-03,long,82.445480744395,win,sl,15,2,2024,2024-04,2280.97,4.345199159376627
2024-04-04,long,-100.0000000000064,loss,sl,6,3,2024,2024-04,2295.085,2.191737972044253
2024-04-04,long,-100.00000000000222,loss,sl,6,3,2024,2024-04,2295.085,2.106965394262669
2024-04-08,long,250.0,win,tp,1,0,2024,2024-04,2304.0765,4.31693520022112
2024-04-09,long,250.0,win,tp,6,1,2024,2024-04,2343.1315,2.4976782633212125
2024-04-09,long,157.32624282247284,win,sl,13,1,2024,2024-04,2351.44,4.130215973012985
2024-04-10,long,-99.99999999999243,loss,sl,8,2,2024,2024-04,2351.44,2.704292303276566
2024-04-10,long,86.33299207531813,win,sl,19,2,2024,2024-04,2325.8955,6.213737101485101
2024-04-11,long,-100.00000000000462,loss,sl,5,3,2024,2024-04,2338.34,2.7179675015439555
2024-04-15,long,250.0,win,tp,9,0,2024,2024-04,2346.425,4.562845599298113
2024-04-15,long,101.89149875022491,win,sl,14,0,2024,2024-04,2346.425,7.482125492725068
2024-04-15,short,-99.99999999999739,loss,sl,17,0,2024,2024-04,2372.8835,7.116578696082074
2024-04-17,long,-100.00000000000126,loss,sl,2,2,2024,2024-04,2384.1285,3.3711854836260073
2024-04-17,long,-99.99999999999532,loss,sl,2,2,2024,2024-04,2384.1285,3.3231365205098617
2024-04-18,long,91.41484962837106,win,sl,3,3,2024,2024-04,2374.2349999999997,3.1046719693684905
2024-04-18,long,112.9044861990201,win,sl,4,3,2024,2024-04,2374.2349999999997,2.634651278155574
2024-04-22,long,-100.00000000000375,loss,sl,6,0,2024,2024-04,2360.94,3.887788424897589
2024-04-23,long,118.59044975967228,win,sl,11,1,2024,2024-04,2300.9895,4.149051856509151
2024-04-23,long,-99.99999999999811,loss,sl,16,1,2024,2024-04,2324.725,5.456267957412923
2024-04-24,short,83.25836640604861,win,sl,6,2,2024,2024-04,2331.3995,2.8273942788754987
2024-04-29,long,80.61129620516635,win,sl,4,0,2024,2024-04,2332.245,3.2086546797550244
2024-04-29,long,107.18071889138132,win,sl,15,0,2024,2024-04,2336.21,3.9587386472138184
2024-04-30,long,-99.99999999999586,loss,sl,0,1,2024,2024-04,2331.355,2.394369282648412
2024-04-30,long,-99.9999999999969,loss,sl,11,1,2024,2024-04,2310.72,2.783459276800472
2024-05-01,short,95.00462634664805,win,sl,7,2,2024,2024-05,2288.485,2.1951099604476716
2024-05-05,short,250.0,win,tp,22,6,2024,2024-05,2303.24,3.2637287969113142
2024-05-05,short,250.0,win,tp,23,6,2024,2024-05,2303.24,3.130248168560505
2024-05-06,short,100.51244605435583,win,sl,11,0,2024,2024-05,2323.185,2.690153154502834
2024-05-06,short,-99.99999999999652,loss,sl,14,0,2024,2024-05,2323.185,4.61537031415826
2024-05-07,long,-99.99999999999693,loss,sl,8,1,2024,2024-05,2315.69,2.8005961000331756
2024-05-07,long,-99.99999999999586,loss,sl,14,1,2024,2024-05,2317.785,3.325568337708001
2024-05-08,short,-100.00000000000884,loss,sl,4,2,2024,2024-05,2319.9750000000004,2.1892327225053005
2024-05-08,short,85.8016144688031,win,sl,6,2,2024,2024-05,2319.215,2.0440914139765325
2024-05-08,long,-100.00000000000735,loss,sl,6,2,2024,2024-05,2315.4765,2.0943466783777063
2024-05-09,short,105.28063709926482,win,sl,5,3,2024,2024-05,2319.215,1.9042455038999608
2024-05-09,short,-100.00000000000655,loss,sl,12,3,2024,2024-05,2317.185,2.4512322765761594
2024-05-13,long,-99.99999999999648,loss,sl,2,0,2024,2024-05,2356.67,2.576906981563388
2024-05-14,short,-100.00000000000804,loss,sl,11,1,2024,2024-05,2343.8115,2.4145785697553825
2024-05-14,long,149.95105187287078,win,sl,12,1,2024,2024-05,2337.8799999999997,3.174502031205358
2024-05-20,long,-100.00000000000344,loss,sl,13,0,2024,2024-05,2416.925,6.291652787939039
2024-05-20,long,179.2201405580655,win,sl,14,0,2024,2024-05,2416.925,6.292761223892009
2024-05-21,long,109.53253155956699,win,sl,13,1,2024,2024-05,2419.5065,3.956664103986486
2024-05-22,long,93.20336522593897,win,sl,5,2,2024,2024-05,2412.265,2.706388081025636
2024-05-22,long,-99.99999999999923,loss,sl,11,2,2024,2024-05,2412.265,2.6771610566579715
2024-05-23,long,-100.00000000000044,loss,sl,18,3,2024,2024-05,2332.0065,4.997975166455922
2024-05-27,short,-99.9999999999939,loss,sl,1,0,2024,2024-05,2340.3134999999997,2.442307610872525
2024-05-27,short,-99.99999999999203,loss,sl,7,0,2024,2024-05,2340.7765,2.3660432773615026
2024-05-28,short,-99.99999999999682,loss,sl,10,1,2024,2024-05,2346.295,2.1755427995281718
2024-05-29,long,-99.99999999999918,loss,sl,8,2,2024,2024-05,2349.6414999999997,2.502882534963212
2024-05-29,long,108.50832387807606,win,sl,9,2,2024,2024-05,2340.3355,2.869536123442065
2024-05-30,short,91.36246575444085,win,sl,14,3,2024,2024-05,2351.915,3.9345333313564623
2024-05-30,short,-99.99999999999677,loss,sl,22,3,2024,2024-05,2344.3415,2.2441899528322025
2024-06-03,short,-100.00000000000571,loss,sl,7,0,2024,2024-06,2328.225,3.4341594119225958
2024-06-03,short,-100.00000000000375,loss,sl,13,0,2024,2024-06,2336.81,3.31138611210314
2024-06-04,short,-99.99999999999983,loss,sl,9,1,2024,2024-06,2333.345,3.0187926121930153
2024-06-04,short,-99.99999999999861,loss,sl,12,1,2024,2024-06,2333.345,3.0165808183669887
2024-06-05,short,-100.00000000000023,loss,sl,11,2,2024,2024-06,2335.6195,2.3394109833061467
2024-06-05,short,-100.0000000000085,loss,sl,22,2,2024,2024-06,2357.4365,2.5044041748453907
2024-06-06,long,-99.99999999999798,loss,sl,11,3,2024,2024-06,2358.5735,2.289227276813609
2024-06-11,short,121.29853475382919,win,sl,15,1,2024,2024-06,2313.845,3.532890121225846
2024-06-12,short,184.1780340674449,win,sl,0,2,2024,2024-06,2315.995,1.823773688179395
2024-06-12,short,175.78431947653118,win,sl,0,2,2024,2024-06,2315.995,1.7779327104522804
2024-06-13,short,-100.00000000000784,loss,sl,8,3,2024,2024-06,2316.8399999999997,2.5074629304470215
2024-06-17,long,-100.00000000000426,loss,sl,6,0,2024,2024-06,2317.8785000000003,2.2429230805327234
2024-06-17,short,106.06489208731564,win,sl,13,0,2024,2024-06,2326.3065,2.745697438096736
2024-06-18,long,-99.99999999999332,loss,sl,6,1,2024,2024-06,2319.51,1.9878963335242097
2024-06-18,short,-100.0000000000038,loss,sl,12,1,2024,2024-06,2315.5595000000003,2.434570818103019
2024-06-19,short,115.41568619374931,win,sl,12,2,2024,2024-06,2333.165,1.929020212452927
2024-06-19,long,-99.99999999999683,loss,sl,13,2,2024,2024-06,2326.8595,2.168378534669569
2024-06-20,short,-100.0000000000023,loss,sl,8,3,2024,2024-06,2335.0565,2.5089187535576785
2024-06-20,short,-100.00000000000612,loss,sl,8,3,2024,2024-06,2335.0565,2.471138842589274
2024-06-24,short,-100.0000000000024,loss,sl,11,0,2024,2024-06,2327.3185000000003,2.6362715303989086
2024-06-24,short,88.77507201929656,win,sl,18,0,2024,2024-06,2334.855,2.240340428284058
2024-06-26,short,131.44883516684925,win,sl,12,2,2024,2024-06,2318.4764999999998,3.135046088105109
2024-06-26,short,113.3207717354817,win,sl,12,2,2024,2024-06,2318.4764999999998,3.1949356532404627
2024-06-27,short,-100.00000000000333,loss,sl,8,3,2024,2024-06,2304.21,1.9418117249642173
2024-06-27,short,-99.99999999999541,loss,sl,13,3,2024,2024-06,2323.9965,3.2667590443080963
2024-06-30,long,-100.0000000000041,loss,sl,22,6,2024,2024-06,2324.03,2.24368025404592
2024-07-01,long,108.93853771203833,win,sl,0,0,2024,2024-07,2324.03,2.015260822422655
2024-07-01,short,203.53456895122633,win,sl,2,0,2024,2024-07,2327.1115,2.009981589505243
2024-07-01,long,-99.99999999998892,loss,sl,3,0,2024,2024-07,2326.5499999999997,1.808751423309532
2024-07-01,short,-99.99999999999392,loss,sl,18,0,2024,2024-07,2327.7185,2.9199906378687004
2024-07-02,long,101.32361516481294,win,sl,12,1,2024,2024-07,2318.5985,2.480123365024639
