date,direction,session,pnl,outcome,reason,hour,dow,atr,level,strategy
2024-09-10,long,sr_bounce,-99.99999999999622,loss,sl,8,1,2.1096920330210995,2500.2115,S3_SR_Bounce
2024-09-15,long,sr_bounce,81.38056240357055,win,sl,22,6,2.6305694559097654,2577.618,S3_SR_Bounce
2024-09-16,long,sr_bounce,85.31498516973053,win,sl,10,0,2.741092771424976,2575.335,S3_SR_Bounce
2024-09-17,long,sr_bounce,-100.00000000000797,loss,sl,3,1,1.9030272232651744,2577.618,S3_SR_Bounce
2024-09-18,long,sr_bounce,-100.00000000000256,loss,sl,3,2,2.0982430188072985,2575.335,S3_SR_Bounce
2024-09-19,long,sr_bounce,172.49343007177347,win,sl,3,3,4.070714090820585,2560.9845,S3_SR_Bounce
2024-10-02,long,sr_bounce,250.0,win,tp,5,2,2.874934641049342,2644.59,S3_SR_Bounce
2024-10-03,long,sr_bounce,-100.00000000000469,loss,sl,8,3,2.908910124248314,2644.59,S3_SR_Bounce
2024-10-07,long,sr_bounce,89.38948089057831,win,sl,3,0,2.6393181087786686,2644.59,S3_SR_Bounce
2024-10-08,long,sr_bounce,-99.99999999999952,loss,sl,1,1,2.5446419425329747,2638.5840000000003,S3_SR_Bounce
2024-10-09,short,sr_bounce,145.07819470972814,win,sl,5,2,2.6232155590311983,2624.3849999999998,S3_SR_Bounce
2024-10-09,long,sr_bounce,84.69108394986023,win,sl,14,2,3.6293693635864805,2604.7844999999998,S3_SR_Bounce
2024-10-10,short,sr_bounce,-100.00000000000126,loss,sl,13,3,4.3786590369936125,2624.3849999999998,S3_SR_Bounce
2024-10-14,long,sr_bounce,-99.99999999999791,loss,sl,1,0,2.509706309467272,2643.2585,S3_SR_Bounce
2024-10-15,long,sr_bounce,-100.00000000000439,loss,sl,3,1,2.354984476526521,2644.03,S3_SR_Bounce
2024-10-21,long,sr_bounce,83.1845272350189,win,sl,19,0,3.3945009928255603,2714.3285,S3_SR_Bounce
2024-10-23,long,sr_bounce,119.97271523199512,win,sl,20,2,3.4380862961684717,2714.3285,S3_SR_Bounce
2024-10-30,long,sr_bounce,-100.00000000000358,loss,sl,13,2,4.1863802668115895,2770.9585,S3_SR_Bounce
2024-10-31,long,sr_bounce,82.176654716868,win,sl,15,3,5.2055771331590135,2731.6299999999997,S3_SR_Bounce
2024-11-04,short,sr_bounce,209.3574255272494,win,sl,14,0,3.209649755998862,2748.235,S3_SR_Bounce
2024-11-04,long,sr_bounce,94.74594149434449,win,sl,16,0,3.7318378158432077,2731.6299999999997,S3_SR_Bounce
2024-11-06,long,sr_bounce,-100.00000000000094,loss,sl,8,2,8.057012117768334,2724.83,S3_SR_Bounce
2024-11-12,short,sr_bounce,89.24260537396937,win,sl,1,1,2.8562562549080384,2627.2035,S3_SR_Bounce
2024-11-13,short,sr_bounce,93.05678131238194,win,sl,12,2,2.9863190442517267,2613.3215,S3_SR_Bounce
2024-11-14,short,sr_bounce,80.07073751361665,win,sl,16,3,5.092831214854578,2577.5099999999998,S3_SR_Bounce
2024-11-17,short,sr_bounce,81.83641626273993,win,sl,23,6,3.389380717744156,2576.1265000000003,S3_SR_Bounce
2024-11-18,short,sr_bounce,-100.0000000000022,loss,sl,12,0,3.589120643259242,2597.3855,S3_SR_Bounce
2024-11-20,short,sr_bounce,-100.00000000000688,loss,sl,0,2,2.312477156519276,2639.5099999999998,S3_SR_Bounce
2024-11-25,long,sr_bounce,250.0,win,tp,23,0,5.285716766796685,2605.3585000000003,S3_SR_Bounce
2024-11-27,short,sr_bounce,90.10532140136088,win,sl,16,2,4.7922713174547455,2641.9695,S3_SR_Bounce
2024-11-28,short,sr_bounce,118.38327402772603,win,sl,16,3,2.7622866283430887,2641.9695,S3_SR_Bounce
2024-12-02,short,sr_bounce,-100.00000000000244,loss,sl,15,0,4.703140822952604,2649.715,S3_SR_Bounce
2024-12-04,short,sr_bounce,250.0,win,tp,6,2,2.3325288018415646,2651.8315000000002,S3_SR_Bounce
2024-12-05,long,sr_bounce,156.87999235154544,win,sl,15,3,4.163957902518732,2632.47,S3_SR_Bounce
2024-12-09,short,sr_bounce,82.87539457993695,win,sl,3,0,4.720228992816732,2645.7585000000004,S3_SR_Bounce
2024-12-11,long,sr_bounce,250.0,win,tp,5,2,4.077785933459225,2675.4750000000004,S3_SR_Bounce
2024-12-12,long,sr_bounce,-100.00000000000078,loss,sl,1,3,3.748022390447175,2699.9135,S3_SR_Bounce
2024-12-18,short,sr_bounce,97.0901391011362,win,sl,1,2,2.1303501616885354,2651.79,S3_SR_Bounce
2024-12-23,short,sr_bounce,-100.00000000000288,loss,sl,4,0,2.6682736212000377,2626.545,S3_SR_Bounce
2024-12-24,short,sr_bounce,90.02358801232974,win,sl,7,1,1.9661817052438597,2621.49,S3_SR_Bounce
2024-12-26,long,sr_bounce,147.77766032023544,win,sl,13,3,2.261451118710505,2621.8165,S3_SR_Bounce
2024-12-26,short,sr_bounce,95.82527510402188,win,sl,15,3,2.6578263855792597,2639.1749999999997,S3_SR_Bounce
2025-01-13,long,sr_bounce,-99.99999999999942,loss,sl,12,0,3.867544300387658,2663.9205,S3_SR_Bounce
2025-01-14,long,sr_bounce,250.0,win,tp,14,1,3.6785856016546856,2659.9385,S3_SR_Bounce
2025-01-15,long,sr_bounce,250.0,win,tp,2,2,3.357453558675925,2669.503,S3_SR_Bounce
2025-01-20,long,sr_bounce,110.62902340781886,win,sl,13,0,3.571688827480119,2702.27,S3_SR_Bounce
2025-01-23,long,sr_bounce,104.84735791100672,win,sl,9,3,2.8443735939810186,2741.0365,S3_SR_Bounce
2025-01-27,long,sr_bounce,-99.9999999999991,loss,sl,23,0,5.108502346977776,2741.0365,S3_SR_Bounce
2025-01-28,long,sr_bounce,-99.9999999999965,loss,sl,5,1,3.891555974880384,2741.0365,S3_SR_Bounce
2025-01-29,long,sr_bounce,250.0,win,tp,12,2,1.9647681577651677,2755.59,S3_SR_Bounce
2025-02-03,long,sr_bounce,-100.0000000000032,loss,sl,0,0,4.124675454277489,2791.7,S3_SR_Bounce
2025-02-05,long,sr_bounce,97.96980060562069,win,sl,20,2,3.800106963252629,2860.06,S3_SR_Bounce
2025-02-06,long,sr_bounce,-99.99999999999775,loss,sl,10,3,4.319675524404016,2860.06,S3_SR_Bounce
2025-02-18,long,sr_bounce,92.97197486399777,win,sl,3,1,3.783880028213724,2906.655,S3_SR_Bounce
2025-02-19,long,sr_bounce,-99.9999999999992,loss,sl,16,2,4.992044272231891,2923.1135,S3_SR_Bounce
2025-02-20,long,sr_bounce,250.0,win,tp,15,3,4.46492489698546,2931.7435,S3_SR_Bounce
2025-02-24,long,sr_bounce,100.79355673615133,win,sl,15,0,4.659304127314338,2931.7435,S3_SR_Bounce
2025-02-26,short,sr_bounce,189.80558896057772,win,sl,0,2,3.735766409698963,2926.375,S3_SR_Bounce
2025-02-26,long,sr_bounce,250.0,win,tp,14,2,5.05230022638358,2890.8015,S3_SR_Bounce
2025-02-27,long,sr_bounce,-99.99999999999888,loss,sl,5,3,5.561211994407193,2890.8015,S3_SR_Bounce
2025-03-04,long,sr_bounce,250.0,win,tp,0,1,4.197360850857105,2890.8015,S3_SR_Bounce
2025-03-10,long,sr_bounce,-99.99999999999841,loss,sl,13,0,4.779238082222113,2896.5115,S3_SR_Bounce
2025-03-11,short,sr_bounce,144.22133860022024,win,sl,18,1,4.018806972229588,2920.755,S3_SR_Bounce
2025-03-17,long,sr_bounce,250.0,win,tp,5,0,2.682780570265256,2981.875,S3_SR_Bounce
2025-03-23,short,sr_bounce,128.1566804697561,win,sl,23,6,4.58887507676971,3026.35,S3_SR_Bounce
2025-03-24,long,sr_bounce,-99.99999999999822,loss,sl,11,0,3.5162963947596553,3025.915,S3_SR_Bounce
2025-03-26,long,sr_bounce,189.1588275610104,win,sl,1,2,2.940536950602991,3016.4715,S3_SR_Bounce
2025-03-26,short,sr_bounce,-100.000000000006,loss,sl,6,2,3.157817299057835,3026.35,S3_SR_Bounce
2025-04-09,short,sr_bounce,-100.0000000000013,loss,sl,5,2,8.674515518786281,3019.575,S3_SR_Bounce
2025-04-14,long,sr_bounce,111.07146012488269,win,sl,14,0,8.618437916226698,3195.295,S3_SR_Bounce
2025-04-15,long,sr_bounce,117.03128559047727,win,sl,17,1,5.896914086374791,3220.48,S3_SR_Bounce
2025-04-17,long,sr_bounce,-99.99999999999794,loss,sl,11,3,8.322938150506786,3320.855,S3_SR_Bounce
2025-04-28,short,sr_bounce,207.7028459797041,win,sl,19,0,6.9195813767129914,3353.13,S3_SR_Bounce
2025-04-29,short,sr_bounce,194.94872679671113,win,sl,19,1,6.062386544586066,3325.125,S3_SR_Bounce
2025-04-30,long,sr_bounce,-100.00000000000153,loss,sl,5,2,5.406660268094501,3306.275,S3_SR_Bounce
2025-05-05,short,sr_bounce,-100.00000000000267,loss,sl,1,0,7.7182725095902,3265.74,S3_SR_Bounce
2025-05-07,long,sr_bounce,102.20285492638513,win,sl,3,2,9.236804708878452,3369.875,S3_SR_Bounce
2025-05-08,long,sr_bounce,-99.99999999999815,loss,sl,5,3,7.7497826604718805,3369.875,S3_SR_Bounce
2025-05-12,long,sr_bounce,168.50447597969313,win,sl,16,0,12.198778889752546,3223.28,S3_SR_Bounce
2025-05-22,long,sr_bounce,250.0,win,tp,11,3,8.207807356875284,3283.1185,S3_SR_Bounce
2025-05-27,long,sr_bounce,-100.00000000000047,loss,sl,14,1,8.341326426497705,3283.1185,S3_SR_Bounce
2025-05-28,long,sr_bounce,-99.99999999999818,loss,sl,22,2,7.149092686942953,3283.1185,S3_SR_Bounce
2025-05-29,short,sr_bounce,250.0,win,tp,15,3,8.628935039125986,3316.5485,S3_SR_Bounce
2025-06-09,long,sr_bounce,86.41082732630284,win,sl,2,0,8.765071975519174,3293.6435,S3_SR_Bounce
2025-06-10,short,sr_bounce,250.0,win,tp,10,1,5.038787986910246,3336.32,S3_SR_Bounce
2025-06-11,long,sr_bounce,250.0,win,tp,15,2,5.256486338597593,3329.695,S3_SR_Bounce
2025-06-17,short,sr_bounce,97.52721909037918,win,sl,13,1,6.545249776398567,3397.5115,S3_SR_Bounce
2025-06-19,long,sr_bounce,91.09008530099408,win,sl,13,3,6.3162671539868,3366.225,S3_SR_Bounce
2025-06-23,long,sr_bounce,-99.99999999999983,loss,sl,0,0,6.058959558973594,3361.6,S3_SR_Bounce
2025-06-26,short,sr_bounce,250.0,win,tp,7,3,3.7603511971031267,3347.265,S3_SR_Bounce
2025-06-30,short,sr_bounce,143.03627627287793,win,sl,7,0,7.567625545085931,3296.875,S3_SR_Bounce
2025-07-01,short,sr_bounce,-99.99999999999885,loss,sl,10,1,5.53338270746378,3347.265,S3_SR_Bounce
2025-07-02,short,sr_bounce,169.87747873595498,win,sl,11,2,4.801134481264354,3347.265,S3_SR_Bounce
2025-07-08,short,sr_bounce,180.34107749591038,win,sl,2,1,5.723626362966417,3338.14,S3_SR_Bounce
2025-07-16,short,sr_bounce,250.0,win,tp,15,2,7.245639475133864,3377.62,S3_SR_Bounce
2025-07-17,long,sr_bounce,-100.0000000000004,loss,sl,12,3,5.8161872662817355,3323.82,S3_SR_Bounce
2025-07-29,short,sr_bounce,146.19084423011867,win,sl,15,1,5.5558585830435705,3334.2065,S3_SR_Bounce
2025-07-30,short,sr_bounce,91.63750389268816,win,sl,0,2,4.440223968971997,3334.2065,S3_SR_Bounce
2025-08-04,long,sr_bounce,83.92810179589021,win,sl,7,0,5.522153491280822,3351.7565,S3_SR_Bounce
2025-08-05,long,sr_bounce,250.0,win,tp,11,1,4.956618576309243,3351.7565,S3_SR_Bounce
2025-08-12,short,sr_bounce,166.77210768833845,win,sl,7,1,5.599401258438203,3358.25,S3_SR_Bounce
2025-08-13,short,sr_bounce,141.32709613719575,win,sl,14,2,5.35055168625194,3370.835,S3_SR_Bounce
2025-08-14,long,sr_bounce,250.0,win,tp,8,3,4.979392788484574,3341.28,S3_SR_Bounce
2025-08-28,long,sr_bounce,150.19207457378488,win,sl,1,3,2.877880170488607,3384.725,S3_SR_Bounce
2025-09-11,long,sr_bounce,-99.99999999999794,loss,sl,10,3,4.74454834819481,3619.48,S3_SR_Bounce
2025-09-15,long,sr_bounce,124.63972215206809,win,sl,7,0,3.7345179642135076,3633.752,S3_SR_Bounce
2025-09-18,long,sr_bounce,250.0,win,tp,6,3,6.488284689028459,3633.752,S3_SR_Bounce
2025-09-18,short,sr_bounce,250.0,win,tp,9,3,7.484458932742754,3672.8925,S3_SR_Bounce
2025-10-01,long,sr_bounce,126.91672324481755,win,sl,6,2,5.721415933856342,3853.38,S3_SR_Bounce
2025-10-02,long,sr_bounce,143.76477595163317,win,sl,14,3,10.203261154322036,3825.4185,S3_SR_Bounce
2025-10-06,long,sr_bounce,145.6463174805042,win,sl,12,0,7.304211677359985,3926.725,S3_SR_Bounce
2025-10-14,long,sr_bounce,98.3669827971176,win,sl,7,1,11.209682892877861,4102.708,S3_SR_Bounce
2025-10-26,long,sr_bounce,-100.00000000000078,loss,sl,23,6,14.598822151924084,4081.097,S3_SR_Bounce
2025-10-30,short,sr_bounce,-100.00000000000142,loss,sl,20,3,12.286703358538313,4025.735,S3_SR_Bounce
2025-11-03,short,sr_bounce,121.58837702358525,win,sl,7,0,12.341853026402482,4025.735,S3_SR_Bounce
2025-11-06,long,sr_bounce,250.0,win,tp,16,3,9.267780733808452,3975.71,S3_SR_Bounce
2025-11-10,short,sr_bounce,-99.9999999999975,loss,sl,0,0,8.380901234289222,4017.005,S3_SR_Bounce
2025-11-18,short,sr_bounce,150.16729822423247,win,sl,19,1,11.326079826092696,4081.95,S3_SR_Bounce
2025-11-20,long,sr_bounce,139.7768186227218,win,sl,11,3,10.207100192661292,4051.105,S3_SR_Bounce
2025-11-20,short,sr_bounce,-99.99999999999986,loss,sl,12,3,10.694260284844875,4081.95,S3_SR_Bounce
2025-11-24,long,sr_bounce,105.55242561661579,win,sl,7,0,14.134426075584319,4051.105,S3_SR_Bounce
2025-11-27,long,sr_bounce,186.6101539069964,win,sl,3,3,6.625916686046674,4144.495,S3_SR_Bounce
2025-12-02,long,sr_bounce,92.59003121958985,win,sl,10,1,7.730596264076599,4182.365,S3_SR_Bounce
2025-12-04,long,sr_bounce,181.90006873767484,win,sl,5,3,9.764981202243886,4175.184,S3_SR_Bounce
2025-12-29,long,sr_bounce,-99.99999999999758,loss,sl,7,0,14.483938460188604,4441.57,S3_SR_Bounce
2025-12-30,short,sr_bounce,250.0,win,tp,11,1,12.641589652421558,4390.4285,S3_SR_Bounce
2026-01-06,long,sr_bounce,-99.99999999999555,loss,sl,1,1,7.723925647150625,4427.985,S3_SR_Bounce
2026-01-08,long,sr_bounce,-100.0000000000062,loss,sl,5,3,6.5175071661329245,4423.47,S3_SR_Bounce
2026-01-13,long,sr_bounce,167.40629715063085,win,sl,20,1,10.886120773663043,4569.63,S3_SR_Bounce
2026-01-14,long,sr_bounce,-99.99999999999844,loss,sl,15,2,9.655317750541295,4599.5235,S3_SR_Bounce
2026-01-15,long,sr_bounce,151.21924949396302,win,sl,5,3,9.883157710331483,4581.165,S3_SR_Bounce
2026-01-18,short,sr_bounce,84.48956401470708,win,sl,23,6,15.052265744769802,4690.895,S3_SR_Bounce
2026-01-27,long,sr_bounce,143.61039534983766,win,sl,14,1,12.357688112793374,5046.7835,S3_SR_Bounce
2026-02-01,long,sr_bounce,209.84429852317908,win,sl,23,6,61.993209737236015,4682.0,S3_SR_Bounce
2026-02-02,short,sr_bounce,144.7926271895383,win,sl,12,0,51.15463827625708,4812.805,S3_SR_Bounce
2026-02-03,long,sr_bounce,98.03722515602715,win,sl,18,1,30.91774697134036,4880.785,S3_SR_Bounce
2026-02-04,long,sr_bounce,-99.99999999999977,loss,sl,15,2,30.80577090195682,4880.785,S3_SR_Bounce
2026-02-05,long,sr_bounce,-100.00000000000038,loss,sl,11,3,27.05734549336547,4880.785,S3_SR_Bounce
2026-02-11,long,sr_bounce,-100.0000000000022,loss,sl,13,2,19.585038273035504,5019.0485,S3_SR_Bounce
2026-02-16,long,sr_bounce,125.78936835507817,win,sl,5,0,11.806245595964985,4965.1515,S3_SR_Bounce
2026-02-17,long,sr_bounce,-99.99999999999835,loss,sl,2,1,11.139181811767415,4965.1515,S3_SR_Bounce
2026-02-18,long,sr_bounce,100.07548738735095,win,sl,23,2,8.513266826638672,4965.1515,S3_SR_Bounce
2026-02-19,long,sr_bounce,127.61886489880958,win,sl,0,3,9.485805794949883,4965.1515,S3_SR_Bounce
2026-02-24,long,sr_bounce,-99.99999999999825,loss,sl,12,1,9.507626048232106,5145.27,S3_SR_Bounce
2026-03-03,long,sr_bounce,-99.99999999999856,loss,sl,10,1,21.598459004254746,5260.805,S3_SR_Bounce
2026-03-04,long,sr_bounce,83.78836844288513,win,sl,18,2,18.52354973931079,5109.0665,S3_SR_Bounce
2026-03-05,long,sr_bounce,121.54953783969873,win,sl,17,3,19.709124783504162,5051.0065,S3_SR_Bounce
2026-03-08,long,sr_bounce,-100.00000000000047,loss,sl,22,6,21.546132816129003,5109.0665,S3_SR_Bounce
2026-03-09,short,sr_bounce,147.722314074096,win,sl,5,0,19.153290421195237,5144.04,S3_SR_Bounce
2026-03-12,long,sr_bounce,-99.99999999999864,loss,sl,15,3,12.882400882465111,5125.56,S3_SR_Bounce
2026-03-16,short,sr_bounce,250.0,win,tp,14,0,12.453609216117265,5038.045,S3_SR_Bounce
2026-03-18,short,sr_bounce,250.0,win,tp,6,2,7.541523676769434,5016.42,S3_SR_Bounce
2026-03-23,short,sr_bounce,250.0,win,tp,14,0,50.84169018275118,4513.0,S3_SR_Bounce
2026-03-30,short,sr_bounce,-99.99999999999886,loss,sl,11,0,14.088352646508772,4580.865,S3_SR_Bounce
2026-03-31,long,sr_bounce,198.24345377300529,win,sl,0,1,15.043435373526659,4482.61,S3_SR_Bounce
2026-03-31,short,sr_bounce,80.96963912362743,win,sl,3,1,18.49224331167805,4580.865,S3_SR_Bounce
2026-04-02,long,sr_bounce,80.18493260145328,win,sl,6,3,23.18926291070133,4553.6815,S3_SR_Bounce
2026-04-05,short,sr_bounce,-100.00000000000209,loss,sl,23,6,18.690055562893185,4619.65,S3_SR_Bounce
2026-04-06,short,sr_bounce,-100.00000000000115,loss,sl,8,0,14.67880235206286,4700.1235,S3_SR_Bounce
2026-04-07,long,sr_bounce,158.6782859981594,win,sl,2,1,13.655996609640297,4616.48,S3_SR_Bounce
2026-04-15,long,sr_bounce,123.3181273695066,win,sl,9,2,10.25085229034082,4786.255,S3_SR_Bounce
2026-04-16,long,sr_bounce,-99.99999999999893,loss,sl,14,3,10.12497461575287,4786.255,S3_SR_Bounce
2026-04-19,long,sr_bounce,250.0,win,tp,23,6,14.092809216919877,4737.0,S3_SR_Bounce
2026-04-20,long,sr_bounce,118.29843142020435,win,sl,6,0,9.55063159145733,4786.255,S3_SR_Bounce
2026-04-21,long,sr_bounce,138.59631238740192,win,sl,6,1,7.773676743047515,4773.0065,S3_SR_Bounce
2026-04-22,short,sr_bounce,163.30768277601834,win,sl,5,2,7.751797563579116,4772.475,S3_SR_Bounce
2026-04-23,short,sr_bounce,126.06007179892902,win,sl,0,3,10.619650954597454,4753.8935,S3_SR_Bounce
2026-04-27,short,sr_bounce,182.74599723844872,win,sl,4,0,7.699352721315917,4730.21,S3_SR_Bounce
2026-04-30,short,sr_bounce,109.25002966862142,win,sl,11,3,10.599662884573167,4647.09,S3_SR_Bounce
2026-05-04,short,sr_bounce,87.95590460794799,win,sl,0,0,9.022639506456018,4610.535,S3_SR_Bounce
